id,user_id,post_id,facet_id,facet_value_id,created_at,pay_rate
26aa615d-f07d-40aa-8709-326cb27f1f38,9261778c-b4e8-4c5e-897e-58be81036e00,103b9bbb-4cd4-439a-bc27-9120950a8ee2,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:55:58.14678+00,0.0000
d727806e-a171-47e1-a80d-e9d874b233c9,9261778c-b4e8-4c5e-897e-58be81036e00,103b9bbb-4cd4-439a-bc27-9120950a8ee2,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:55:59.989076+00,0.0000
dfbbcd38-cb7a-485d-8371-5f9ce36bf06e,9261778c-b4e8-4c5e-897e-58be81036e00,103cdedc-dc6a-4488-9efb-c1e041f52297,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:56:15.356542+00,0.0000
44ecb573-e37d-4c5c-8b58-d67de5c3c678,9261778c-b4e8-4c5e-897e-58be81036e00,103cdedc-dc6a-4488-9efb-c1e041f52297,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:56:15.873502+00,0.0000
b039de44-496b-4dd4-8e42-1a5798eb230e,9261778c-b4e8-4c5e-897e-58be81036e00,1048a76c-2a98-4829-83a3-6e0cffa83f11,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:56:19.706871+00,0.0000
3c26952b-fbf1-45ab-aaf3-ec3131cc7ecf,9261778c-b4e8-4c5e-897e-58be81036e00,1048a76c-2a98-4829-83a3-6e0cffa83f11,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:56:20.244555+00,0.0000
9a6ec4c3-3580-40ef-ae11-ca1273146d2e,9261778c-b4e8-4c5e-897e-58be81036e00,104b1226-aeb0-4934-bd69-849683dd9e49,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:56:35.092155+00,0.0000
17e07dc4-0afe-41b3-a882-c7baadd37df4,9261778c-b4e8-4c5e-897e-58be81036e00,104b1226-aeb0-4934-bd69-849683dd9e49,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:56:35.719083+00,0.0000
963814f7-4ea2-4dc7-9f89-b4a817ccf2ed,9261778c-b4e8-4c5e-897e-58be81036e00,104eb682-0c6c-4fc1-b49a-9978e1a7a569,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:56:39.930116+00,0.0000
f619e19d-a616-440d-8d82-31149f31c4b5,9261778c-b4e8-4c5e-897e-58be81036e00,104eb682-0c6c-4fc1-b49a-9978e1a7a569,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:56:40.952796+00,0.0000
9ee39532-8368-498a-bab5-9bc8b7787b37,9261778c-b4e8-4c5e-897e-58be81036e00,10511457-9cc2-4e56-89eb-e21da63df0bb,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:56:53.291035+00,0.0000
4a108c0a-f1f1-4a07-a602-e9104cc27f43,9261778c-b4e8-4c5e-897e-58be81036e00,10511457-9cc2-4e56-89eb-e21da63df0bb,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:56:53.839123+00,0.0000
b052c119-4edf-4b76-8d3c-ea34ebb3e1da,9261778c-b4e8-4c5e-897e-58be81036e00,1054b734-f79f-4e67-bb2f-4867f1a64804,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:57:06.941146+00,0.0000
7e68a883-d212-4676-a9c3-96d1744d8c0d,9261778c-b4e8-4c5e-897e-58be81036e00,1054b734-f79f-4e67-bb2f-4867f1a64804,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:57:07.47912+00,0.0000
46ff5a88-f6b7-467a-8c6a-98e218a211b8,9261778c-b4e8-4c5e-897e-58be81036e00,10576570-44a7-4b70-b0b8-9cbf96821f71,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:57:15.250516+00,0.0000
08dbf9e4-a93f-46b2-b12e-a519b3d8e938,9261778c-b4e8-4c5e-897e-58be81036e00,10576570-44a7-4b70-b0b8-9cbf96821f71,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:57:15.875119+00,0.0000
00bb2c1f-ee36-4720-8b46-bbc31b54894e,9261778c-b4e8-4c5e-897e-58be81036e00,10590fbb-60e5-4d21-96ab-91305d9ac3b6,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:57:23.593627+00,0.0000
2c8b2f9c-b638-4348-9659-0d166e65c368,9261778c-b4e8-4c5e-897e-58be81036e00,10590fbb-60e5-4d21-96ab-91305d9ac3b6,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:57:24.094967+00,0.0000
7ba241ea-e96d-4c99-a3b5-33e6702d2f62,9261778c-b4e8-4c5e-897e-58be81036e00,1059e0ac-4b35-4294-bd59-07019180b194,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:57:30.988654+00,0.0000
82f90da0-9287-433b-a57f-782a7b060dd2,9261778c-b4e8-4c5e-897e-58be81036e00,1059e0ac-4b35-4294-bd59-07019180b194,6a357164-427a-42c1-99d8-76678b5c3a5e,909c808a-fd51-4c8c-842f-721bae5ca75f,2020-05-01 02:57:32.214055+00,0.0000
4ebea4d2-40b8-471a-897a-4578d2bd8c41,9261778c-b4e8-4c5e-897e-58be81036e00,105bf8d4-3ee2-48fd-a1f6-615714b865cd,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:57:42.798471+00,0.0000
465314f9-e5a7-4160-911c-7fb6661043d2,9261778c-b4e8-4c5e-897e-58be81036e00,105bf8d4-3ee2-48fd-a1f6-615714b865cd,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:57:43.474118+00,0.0000
b921d1d3-42d3-4655-b76b-2e83e64d0db1,9261778c-b4e8-4c5e-897e-58be81036e00,105d3baf-b53f-4d10-aa97-22c338b6f5c0,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:57:49.189504+00,0.0000
50e39eef-c573-40ed-9815-02fca6a33a13,9261778c-b4e8-4c5e-897e-58be81036e00,105d3baf-b53f-4d10-aa97-22c338b6f5c0,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:57:49.791832+00,0.0000
29c59794-dbe2-46d7-8098-ddadbf6d2145,9261778c-b4e8-4c5e-897e-58be81036e00,105ed80c-cabf-46d9-9762-657d13ac147a,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:57:54.051984+00,0.0000
dfd7614d-5773-4518-a1eb-0d86b0826a04,9261778c-b4e8-4c5e-897e-58be81036e00,105ed80c-cabf-46d9-9762-657d13ac147a,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:57:54.815122+00,0.0000
9ac6e44c-af98-4b56-80af-7616a28333c8,9261778c-b4e8-4c5e-897e-58be81036e00,10609da9-4da5-46b9-a718-12377d702642,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:57:58.289311+00,0.0000
75326f94-3c21-497c-8e47-b82ab071ac34,9261778c-b4e8-4c5e-897e-58be81036e00,10609da9-4da5-46b9-a718-12377d702642,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:57:58.853405+00,0.0000
d671264d-97d7-44b0-b487-913d47f52d01,9261778c-b4e8-4c5e-897e-58be81036e00,10632bd0-2799-48d6-8936-dee3f5e98d50,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:58:03.617571+00,0.0000
45b89573-370b-46bc-ab1c-734af013ddb7,9261778c-b4e8-4c5e-897e-58be81036e00,10632bd0-2799-48d6-8936-dee3f5e98d50,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:58:04.113064+00,0.0000
8a089f9e-90ba-401f-a18e-33c374ff995a,9261778c-b4e8-4c5e-897e-58be81036e00,1063ed3a-fc0a-4468-ab07-0e93ce184d47,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:58:09.263136+00,0.0000
bcaf0b8f-02a0-4659-ab41-2c77cf16cfb1,9261778c-b4e8-4c5e-897e-58be81036e00,1063ed3a-fc0a-4468-ab07-0e93ce184d47,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:58:09.83499+00,0.0000
a352532e-8630-4e0a-851b-1792d3537d13,9261778c-b4e8-4c5e-897e-58be81036e00,1065b09e-a7f2-4305-998a-7b61e5cc432d,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:58:15.439799+00,0.0000
4aeed97b-2736-4b88-9063-a82721ee4cd5,9261778c-b4e8-4c5e-897e-58be81036e00,1065b09e-a7f2-4305-998a-7b61e5cc432d,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:58:16.080622+00,0.0000
6a71a3f5-176b-4962-9bbd-33e34bbc7712,9261778c-b4e8-4c5e-897e-58be81036e00,1065efea-5e24-426a-9549-251efb74b6ec,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:58:26.439691+00,0.0000
d496a132-46fc-4e37-8e75-64190d318364,9261778c-b4e8-4c5e-897e-58be81036e00,1065efea-5e24-426a-9549-251efb74b6ec,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:58:26.991672+00,0.0000
9b802ced-a7b2-4310-90b2-f1048e568038,9261778c-b4e8-4c5e-897e-58be81036e00,106c8bf0-8138-4ce6-8425-5a1c77a97585,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:58:37.759121+00,0.0000
52951f61-eeb2-4355-a485-e1f05ada1c71,9261778c-b4e8-4c5e-897e-58be81036e00,106c8bf0-8138-4ce6-8425-5a1c77a97585,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:58:38.391127+00,0.0000
3a98241d-6f58-42d8-9e4f-48ce691d7eb1,9261778c-b4e8-4c5e-897e-58be81036e00,10705709-7e49-4dd2-8046-9cd9795e5283,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:58:43.497087+00,0.0000
3a8ceea3-9382-4907-8458-b35220978444,9261778c-b4e8-4c5e-897e-58be81036e00,10705709-7e49-4dd2-8046-9cd9795e5283,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:58:44.123293+00,0.0000
9c25a2ff-4ae6-4f15-b565-d9bb5f04f452,9261778c-b4e8-4c5e-897e-58be81036e00,10707445-3045-446e-a0d4-6e12a7158d64,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:58:57.045748+00,0.0000
1dc08b62-3474-4a56-aa37-43d29273eb3f,9261778c-b4e8-4c5e-897e-58be81036e00,10707445-3045-446e-a0d4-6e12a7158d64,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:58:57.56162+00,0.0000
fa8180ce-3daa-463b-a42b-d5a28d4ca41b,9261778c-b4e8-4c5e-897e-58be81036e00,1076e8d8-d45d-469c-882e-2f762a91fb1a,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:59:10.260226+00,0.0000
e5a36465-080e-4b8d-b3f7-db64a2a7eac2,9261778c-b4e8-4c5e-897e-58be81036e00,1076e8d8-d45d-469c-882e-2f762a91fb1a,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:59:10.781274+00,0.0000
58c1e131-a688-454b-81b1-bc68f9f1cdbd,9261778c-b4e8-4c5e-897e-58be81036e00,107a9daa-88cd-4dd0-9a8b-f36736241006,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 02:59:23.421005+00,0.0000
7528a156-05b3-4038-a2d9-8876a212e769,9261778c-b4e8-4c5e-897e-58be81036e00,107a9daa-88cd-4dd0-9a8b-f36736241006,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 02:59:24.023121+00,0.0000
7d4386ac-35bd-49bf-bd8c-d3cbde979c94,9261778c-b4e8-4c5e-897e-58be81036e00,107c2deb-7844-40b9-97a8-de3e4d98882b,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:02:50.139125+00,0.0000
2bb6c797-d0a0-424f-838b-84b9e6177f8a,9261778c-b4e8-4c5e-897e-58be81036e00,107c2deb-7844-40b9-97a8-de3e4d98882b,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:02:50.763127+00,0.0000
706452a7-ebe4-4382-a900-72dfe3115c83,9261778c-b4e8-4c5e-897e-58be81036e00,10a329e8-819c-47d8-b736-b9c5f2e199c8,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:03:02.827126+00,0.0000
fe4cb784-f72e-4f9a-8954-c5399a59ea1a,9261778c-b4e8-4c5e-897e-58be81036e00,10a329e8-819c-47d8-b736-b9c5f2e199c8,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:03:03.771124+00,0.0000
e611276a-46da-4367-82ba-4554c36190b8,9261778c-b4e8-4c5e-897e-58be81036e00,10a476e1-5452-49f7-ac4e-62f838d3e3ed,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:03:35.607125+00,0.0000
925797a6-dd5a-47b4-af42-2d328a7931f2,9261778c-b4e8-4c5e-897e-58be81036e00,10a476e1-5452-49f7-ac4e-62f838d3e3ed,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:03:36.341527+00,0.0000
321b5778-46a0-44c6-8428-03a634c5730a,9261778c-b4e8-4c5e-897e-58be81036e00,10a58b01-32c4-4548-bc7f-e70b8a9db001,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:03:45.583123+00,0.0000
15b1ed8b-54f5-49b3-838c-f38004a9d0ea,9261778c-b4e8-4c5e-897e-58be81036e00,10a58b01-32c4-4548-bc7f-e70b8a9db001,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:03:46.155124+00,0.0000
1c4d7c18-e295-4254-84f7-f22089c41cb8,9261778c-b4e8-4c5e-897e-58be81036e00,10a62f01-780b-4190-bab7-3b89ddf79c24,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:03:51.840652+00,0.0000
a5747e89-ea23-4590-a6b5-6d028d67756b,9261778c-b4e8-4c5e-897e-58be81036e00,10a62f01-780b-4190-bab7-3b89ddf79c24,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:03:52.429203+00,0.0000
4736e5fb-6091-4f61-af13-3ab5954d9b81,9261778c-b4e8-4c5e-897e-58be81036e00,10a70826-d4b2-4013-8113-32e858f61849,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:03:59.286922+00,0.0000
804e7974-839a-43cb-be50-e2cfc267d7eb,9261778c-b4e8-4c5e-897e-58be81036e00,10a70826-d4b2-4013-8113-32e858f61849,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:00.111122+00,0.0000
857f0d32-b99c-43b3-812a-64a1d980ff0a,9261778c-b4e8-4c5e-897e-58be81036e00,10a8f96f-4424-469b-b597-1a332c1d090c,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:04:05.288656+00,0.0000
e33b5d8f-9636-46f9-9d56-a63b1ebf5984,9261778c-b4e8-4c5e-897e-58be81036e00,10a8f96f-4424-469b-b597-1a332c1d090c,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:05.963128+00,0.0000
968b63f6-5d07-472e-a3cf-7a4226067176,9261778c-b4e8-4c5e-897e-58be81036e00,10a9ebcc-0cd8-4ef8-9ba5-b1a9e97f26a9,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:04:14.835691+00,0.0000
7420e456-8bbc-498d-8ffc-52acbb474cfb,9261778c-b4e8-4c5e-897e-58be81036e00,10a9ebcc-0cd8-4ef8-9ba5-b1a9e97f26a9,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:15.570843+00,0.0000
2bd534cb-58a4-40a6-9872-5aaf2748cd6c,9261778c-b4e8-4c5e-897e-58be81036e00,10ace35e-81a6-48ff-bc86-f8b2793ba849,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:04:21.000052+00,0.0000
4703ab38-43f3-4583-b9fb-5bb3554111bd,9261778c-b4e8-4c5e-897e-58be81036e00,10ace35e-81a6-48ff-bc86-f8b2793ba849,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:21.575821+00,0.0000
457fa5fd-d3b6-48a9-aaa3-88fe96343a28,9261778c-b4e8-4c5e-897e-58be81036e00,10ad91a1-ed91-46ac-bb8d-e71fb76845ff,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:04:28.64238+00,0.0000
b881aba1-84d7-4e33-b4b1-19d068aed163,9261778c-b4e8-4c5e-897e-58be81036e00,10ad91a1-ed91-46ac-bb8d-e71fb76845ff,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:29.490884+00,0.0000
d6f67645-4443-4b74-8d1a-360f903737d8,9261778c-b4e8-4c5e-897e-58be81036e00,10ae558c-da5a-49b9-b7af-7a6e1bf3b592,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:04:33.284405+00,0.0000
f289fc4c-6dfe-4686-ab2d-6a60bc87b2b1,9261778c-b4e8-4c5e-897e-58be81036e00,10ae558c-da5a-49b9-b7af-7a6e1bf3b592,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:33.941152+00,0.0000
bc2c9682-c886-4d11-ac31-cb6ca0dd70fa,9261778c-b4e8-4c5e-897e-58be81036e00,10af25aa-e6a6-4472-b4a6-e08dccab27a0,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:04:41.522898+00,0.0000
6dd09796-1769-46d5-bf38-ce00d09f2d12,9261778c-b4e8-4c5e-897e-58be81036e00,10af25aa-e6a6-4472-b4a6-e08dccab27a0,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:42.045695+00,0.0000
24df4630-681a-43c8-8bc0-ea0aa3ec0df8,9261778c-b4e8-4c5e-897e-58be81036e00,10b0c6c9-0234-44aa-99b0-1f94f573e146,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:04:48.437848+00,0.0000
fe60f2ac-34c7-4db8-b76a-37a213d2f124,9261778c-b4e8-4c5e-897e-58be81036e00,10b0c6c9-0234-44aa-99b0-1f94f573e146,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:48.976594+00,0.0000
d99de5d7-bc9e-440c-941c-4bc420a6c4d3,9261778c-b4e8-4c5e-897e-58be81036e00,10b498a6-2e52-4534-8e46-fa85e8997853,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:04:52.815425+00,0.0000
acc212e6-8361-4242-be9c-b76a84e0cdf7,9261778c-b4e8-4c5e-897e-58be81036e00,10b498a6-2e52-4534-8e46-fa85e8997853,6a357164-427a-42c1-99d8-76678b5c3a5e,c89c6464-0651-4869-b564-ad015916c8b0,2020-05-01 03:04:53.384179+00,0.0000
0890fd0c-dca5-433e-b57a-7c9a5edf7d5b,9261778c-b4e8-4c5e-897e-58be81036e00,10b5c75d-8895-47cd-a7fa-0c32b51ae2e9,704fb44f-cde1-43de-92d8-835a9bffc891,03d6912e-4488-4b19-8d88-2b7728b7fd5d,2020-05-01 03:05:05.26312+00,0.0000
